date,state,country,confirmed,confirmed_filtered,confirmed_DR,confirmed_filtered_DR
2020-04-21,no,Cote d'Ivoire,916.0,913.1999999999998,25.217391304347835,18.598144182726628
2020-04-21,no,Croatia,1908.0,1918.1999999999996,101.98198198198203,66.29005847953245
2020-04-21,no,Cuba,1137.0,1136.5999999999997,21.300653594771248,21.080906148867356
2020-04-21,no,Cyprus,784.0,781.5999999999999,91.09803921568634,104.64864864864819
2020-04-21,no,Czechia,7033.0,6999.5999999999985,48.03484320557493,59.134593356242796
2020-04-21,no,Denmark,7695.0,7715.799999999997,48.43301178992499,45.20399201596832
2020-04-21,no,Diamond Princess,712.0,711.9999999999999,inf,inf
2020-04-21,no,Djibouti,945.0,919.3999999999999,17.75757575757576,17.52822580645161
2020-04-21,no,Dominica,16.0,15.999999999999996,inf,
2020-04-21,no,Dominican Republic,5044.0,5106.199999999999,26.901098901098912,20.431849986006178
2020-04-21,no,Ecuador,10398.0,10405.399999999998,21.50107526881721,21.831323540159314
2020-04-21,Shanxi,China,197.0,196.99999999999997,inf,inf
2020-04-21,no,Bosnia and Herzegovina,1342.0,1343.3999999999996,46.03508771929827,43.939799331103714
2020-04-21,no,Bolivia,598.0,598.7999999999998,14.376068376068378,15.853107344632777
2020-04-21,no,Chile,11700.0,11774.999999999998,30.49372759856632,24.879326747164292
2020-04-21,no,Benin,54.0,50.19999999999999,5.017543859649123,
2020-04-21,no,Bhutan,6.0,5.799999999999999,10.666666666666668,
2020-04-21,South Australia,Australia,437.0,436.5999999999999,435.6666666666668,726.6666666666391
2020-04-21,St Martin,France,37.0,37.39999999999999,inf,
2020-04-21,Tasmania,Australia,201.0,201.59999999999997,66.22222222222224,44.86363636363631
2020-04-21,Tianjin,China,189.0,188.99999999999994,inf,2.8235476571292204e+31
2020-04-21,Tibet,China,1.0,0.9999999999999998,inf,
2020-04-21,Turks and Caicos Islands,United Kingdom,11.0,10.999999999999996,inf,
2020-04-21,Victoria,Australia,1336.0,1333.1999999999998,332.75000000000006,255.4871794871773
2020-04-21,Western Australia,Australia,546.0,545.5999999999999,1090.666666666667,778.5714285713783
2020-04-21,Yukon,Canada,11.0,10.599999999999998,10.333333333333336,
2020-04-21,Yunnan,China,184.0,183.99999999999994,inf,2.748850629162839e+31
2020-04-21,Zhejiang,China,1268.0,1267.9999999999998,inf,inf
2020-04-21,no,Afghanistan,1092.0,1113.7999999999997,21.625000000000004,17.040043290043318
2020-04-21,no,Albania,609.0,610.3999999999999,24.8936170212766,28.03492063492064
2020-04-21,no,Algeria,2811.0,2814.999999999999,29.882783882783897,28.177547495682283
2020-04-21,Xinjiang,China,76.0,75.99999999999999,inf,
2020-04-21,Sint Maarten,Netherlands,67.0,68.99999999999999,inf,
2020-04-21,no,Andorra,717.0,718.5999999999999,357.8333333333335,155.27536231883983
2020-04-21,no,Belgium,40956.0,40824.19999999999,32.367208672086726,34.92500366622683
2020-04-21,no,Belarus,6723.0,6819.4,13.6783114992722,12.032268350232751
2020-04-21,no,Barbados,75.0,75.19999999999999,inf,
2020-04-21,no,Bangladesh,3382.0,3348.7999999999993,6.3254139668826515,7.413480885311877
2020-04-21,no,Bahrain,1973.0,2000.9999999999995,41.74637681159421,26.301869585043356
2020-04-21,no,Bahamas,65.0,63.399999999999984,12.000000000000004,
2020-04-21,no,Belize,18.0,17.999999999999996,inf,
2020-04-21,no,Austria,14873.0,14868.8,238.8010752688173,223.94351991930998
2020-04-21,no,Armenia,1401.0,1405.3999999999996,24.43030303030304,24.69104204753203
2020-04-21,no,Argentina,3031.0,3077.999999999999,30.593750000000014,25.66030092592597
2020-04-21,no,Antigua and Barbuda,23.0,23.4,inf,
2020-04-21,no,Angola,24.0,24.399999999999995,inf,
2020-04-21,no,Azerbaijan,1480.0,1475.9999999999995,35.073170731707336,40.81586402266296
2020-04-22,no,Lithuania,1370.0,1370.7999999999997,61.30303030303033,49.64083640836404
2020-04-22,no,Liechtenstein,81.0,80.99999999999999,inf,
2020-04-22,no,Libya,59.0,56.39999999999999,13.41666666666667,
2020-04-22,no,Liberia,101.0,103.79999999999998,100.33333333333337,19.346405228758172
2020-04-22,no,Lesotho,0.0,0.0,,
2020-04-22,no,Lebanon,682.0,683.9999999999999,271.46666666666675,174.32478632478478
2020-04-22,no,Kyrgyzstan,612.0,613.1999999999998,26.818181818181824,25.0028248587571
2020-04-22,no,Laos,19.0,18.999999999999996,inf,
2020-04-22,no,Kuwait,2248.0,2267.2,16.661396574440055,15.818856718633985
2020-04-22,no,Kosovo,604.0,612.3999999999999,27.333333333333336,18.809061488673155
2020-04-22,no,"Korea, South",10694.0,10695.399999999998,1068.366666666667,953.9404761904922
2020-04-22,no,Luxembourg,3654.0,3637.999999999999,75.20833333333334,132.2393162393154
2020-04-22,no,Latvia,761.0,761.9999999999998,68.12121212121214,60.9756097560978
2020-04-22,no,MS Zaandam,9.0,8.999999999999998,inf,
2020-04-22,no,Mozambique,41.0,45.99999999999999,39.66666666666667,
2020-04-22,no,Malawi,23.0,24.799999999999997,6.444444444444447,
2020-04-22,no,Malaysia,5532.0,5546.5999999999985,102.42367601246113,91.44111111111111
2020-04-22,no,Maldives,86.0,94.99999999999999,9.333333333333334,
2020-04-22,no,Mali,293.0,286.19999999999993,11.304964539007095,13.73883161512028
2020-04-22,no,Malta,444.0,441.99999999999994,67.58974358974362,112.32478632478619
2020-04-22,no,Mauritania,7.0,6.999999999999998,inf,
2020-04-22,no,Mauritius,329.0,329.4,656.6666666666667,365.11111111109744
2020-04-22,no,Mexico,10544.0,10664.399999999998,10.841610233258093,11.173964406844258
2020-04-22,no,Moldova,2778.0,2795.1999999999994,23.014492753623195,22.54300168634066
2020-04-22,no,Monaco,94.0,93.99999999999999,inf,
2020-04-22,no,Mongolia,35.0,34.99999999999999,34.00000000000001,
2020-04-22,no,Montenegro,315.0,314.99999999999994,208.88888888888897,156.4666666666667
2020-04-22,no,Morocco,3446.0,3405.399999999999,16.168333333333337,18.063456513624494
2020-04-22,no,Kenya,303.0,307.19999999999993,26.666666666666668,23.752688172043005
2020-04-22,no,Madagascar,121.0,121.19999999999997,inf,605.0000000000132
2020-04-22,no,Kazakhstan,2135.0,2150.5999999999995,14.091872791519437,13.501351351351362
2020-04-22,no,Estonia,1559.0,1568.5999999999997,129.05555555555557,98.91719745222974
2020-04-22,no,Japan,12037.0,12051.799999999997,29.898160034231932,30.212552879219594
2020-04-22,no,Namibia,16.0,15.999999999999996,inf,
2020-04-22,no,Eswatini,31.0,30.599999999999994,8.190476190476193,
2020-04-22,no,Ethiopia,116.0,114.79999999999998,45.46666666666669,56.433333333333344
2020-04-22,no,Fiji,18.0,17.999999999999996,inf,
2020-04-22,no,Finland,4129.0,4137.999999999999,30.679438058748417,33.05514403292182
2020-04-22,no,France,154715.0,156297.19999999998,589.2776723592667,91.28636613956402
2020-04-22,no,Gabon,166.0,156.19999999999996,6.405797101449278,11.792349726775955
2020-04-22,no,Gambia,10.0,9.999999999999998,inf,
2020-04-22,no,Georgia,416.0,418.9999999999999,58.3809523809524,47.11111111111118
2020-04-22,no,Germany,150648.0,150826.39999999997,82.98520792631875,75.94391728735174
2020-04-22,no,Ghana,1154.0,1134.1999999999998,19.27380952380953,19.41232794733691
2020-04-22,no,Greece,2408.0,2401.3999999999996,28.85071574642129,48.69979296066234
2020-04-22,no,Grenada,15.0,14.599999999999998,28.666666666666675,
2020-04-22,no,Guatemala,316.0,342.5999999999999,22.19753086419754,9.614906832298141
2020-04-22,no,Jordan,435.0,433.19999999999993,85.86666666666669,89.24999999999979
2020-04-22,no,Guinea,761.0,777.3999999999999,9.932853717026383,9.79786740843765
2020-04-22,no,Guyana,67.0,68.19999999999999,66.00000000000001,
2020-04-22,no,Haiti,62.0,63.999999999999986,23.466666666666665,
2020-04-22,no,Holy See,9.0,8.999999999999998,inf,
2020-04-22,no,Honduras,510.0,518.1999999999999,29.919191919191928,27.524861878453013
2020-04-22,no,Hungary,2168.0,2195.3999999999996,22.644927536231894,21.44455817127259
2020-04-22,no,Iceland,1785.0,1782.7999999999997,296.44444444444457,378.3971631205639
2020-04-22,no,India,21370.0,21519.199999999997,14.12669257035206,14.090306003270266
2020-04-22,no,Indonesia,7418.0,7459.799999999999,21.593718338399196,22.573084624301817
2020-04-22,no,Iran,85996.0,85904.59999999998,68.0591462598689,69.76059083546163
2020-04-22,no,Iraq,1631.0,1638.3999999999996,56.22222222222223,48.19619619619627
2020-04-22,no,Ireland,16671.0,16830.799999999996,31.64082433758588,28.104116222760304
2020-04-22,no,Israel,14498.0,14402.8,35.798726114649696,45.38271604938258
2020-04-22,no,Italy,187327.0,187095.79999999996,60.39372574739031,65.65360408502553
2020-04-22,no,Jamaica,233.0,244.79999999999993,45.26666666666669,10.679425837320586
2020-04-22,no,Guinea-Bissau,50.0,50.39999999999999,inf,
2020-04-22,no,Nepal,45.0,43.19999999999999,5.666666666666668,
2020-04-22,no,Slovakia,1244.0,1260.1999999999998,33.953051643192495,27.998467432950196
2020-04-22,no,New Zealand,1451.0,1450.5999999999997,262.7878787878788,225.6770833333342
2020-04-22,no,Sri Lanka,330.0,346.3999999999999,24.20512820512821,12.126742712294051
2020-04-22,no,Sudan,140.0,140.39999999999998,7.151515151515153,5.500000000000002
2020-04-22,no,Suriname,10.0,9.999999999999998,inf,
2020-04-22,no,Sweden,16004.0,16084.999999999996,25.049171420809568,25.290596892886356
2020-04-22,no,Switzerland,28268.0,28289.59999999999,173.4053497942388,138.4517824872694
2020-04-22,no,Syria,42.0,41.39999999999999,27.333333333333346,
2020-04-22,no,Taiwan*,426.0,425.5999999999999,212.16666666666674,114.21621621621658
2020-04-22,no,Tajikistan,0.0,0.0,,
2020-04-22,no,Tanzania,284.0,274.99999999999994,17.600000000000005,9.3483709273183
2020-04-22,no,Thailand,2826.0,2834.999999999999,165.2745098039216,113.26612903225931
2020-04-22,no,Timor-Leste,23.0,22.999999999999993,45.33333333333336,
2020-04-22,no,Togo,88.0,87.19999999999999,43.00000000000001,
2020-04-22,no,Trinidad and Tobago,115.0,114.79999999999998,229.3333333333334,572.999999999992
2020-04-22,no,Tunisia,909.0,903.3999999999999,71.38666666666668,92.17182130584152
2020-04-22,no,Turkey,98674.0,98389.4,24.715795858244523,24.853862925893797
2020-04-22,no,US,837422.0,841996.2,30.169887908241172,27.743752269651015
2020-04-22,no,Uganda,63.0,65.79999999999998,17.142857142857146,
2020-04-22,no,Ukraine,6592.0,6648.799999999999,13.92819349962207,14.58970749256999
2020-04-22,no,United Arab Emirates,8238.0,8258.999999999998,15.935594381637555,15.668281523348153
2020-04-22,no,United Kingdom,140397.0,140300.79999999996,26.370796747967486,27.435427521100696
2020-04-22,no,Uruguay,549.0,549.3999999999999,77.4761904761905,72.27555555555556
2020-04-22,no,Uzbekistan,1716.0,1716.5999999999997,37.61048689138578,32.877054569362315
2020-04-22,no,Venezuela,288.0,291.59999999999997,17.270833333333336,19.02283105022828
2020-04-22,no,Vietnam,268.0,268.4,inf,1340.6666666665526
2020-04-22,no,West Bank and Gaza,335.0,333.79999999999995,110.33333333333334,74.87878787878779
2020-04-22,no,Western Sahara,6.0,5.999999999999999,inf,
2020-04-22,no,Yemen,1.0,0.9999999999999998,inf,
2020-04-22,no,Zambia,74.0,73.79999999999998,15.481481481481486,
2020-04-22,no,Eritrea,39.0,38.99999999999999,inf,
2020-04-22,no,Spain,208389.0,205758.19999999995,49.94718180706688,79.55136513885655
2020-04-22,no,South Sudan,4.0,4.3999999999999995,inf,
2020-04-22,no,South Africa,3635.0,3714.5999999999995,20.696517412935325,17.727073868416635
2020-04-22,no,Somalia,286.0,292.99999999999994,11.006802721088443,7.234360410831001
2020-04-22,no,Nicaragua,10.0,10.399999999999999,inf,
2020-04-22,no,Niger,662.0,663.8,93.66666666666669,101.1179487179487
2020-04-22,no,Nigeria,873.0,855.7999999999998,7.060897435897438,8.424843807423745
2020-04-22,no,North Macedonia,1259.0,1268.1999999999998,72.84313725490196,49.94645247657277
2020-04-22,no,Norway,7338.0,7309.799999999999,79.43223443223444,96.45511111111053
2020-04-22,no,Oman,1614.0,1607.5999999999997,14.810457516339874,14.16981132075472
2020-04-22,no,Pakistan,11155.0,11091.8,12.912368972746336,13.015491114769313
2020-04-22,no,Panama,4821.0,4889.999999999999,26.26365348399248,23.177964703941964
2020-04-22,no,Papua New Guinea,8.0,7.599999999999998,14.66666666666667,
2020-04-22,no,Paraguay,213.0,212.99999999999994,83.86666666666669,75.00000000000048
2020-04-22,no,Peru,19250.0,19194.799999999996,12.173675213675217,14.351286559053865
2020-04-22,no,Philippines,6710.0,6788.199999999999,52.504648074369186,36.14778325123158
2020-04-22,no,Poland,10169.0,10204.199999999999,34.2800925925926,29.259830073108038
2020-04-22,no,Portugal,21982.0,21874.799999999996,38.26273458445042,40.599860556506194
2020-04-22,no,Netherlands,34842.0,34928.99999999999,47.49756437021575,42.563175394846226
2020-04-22,no,Qatar,7141.0,7195.5999999999985,11.657193605683839,11.317675295731183
2020-04-22,no,Russia,57999.0,57855.59999999999,9.675982104553537,10.181401250909836
2020-04-22,no,Rwanda,153.0,155.99999999999994,50.00000000000001,38.83760683760693
2020-04-22,no,Saint Kitts and Nevis,15.0,14.999999999999996,inf,
2020-04-22,no,Saint Lucia,15.0,14.999999999999996,inf,
2020-04-22,no,Saint Vincent and the Grenadines,13.0,12.799999999999997,24.666666666666675,
2020-04-22,no,San Marino,488.0,487.9999999999999,36.56410256410258,48.77551020408158
2020-04-22,no,Sao Tome and Principe,4.0,3.999999999999999,inf,
2020-04-22,no,Saudi Arabia,12772.0,12783.799999999997,10.165209790209792,10.215338715338723
2020-04-22,no,Senegal,442.0,450.9999999999999,12.62564102564103,13.637350705754617
2020-04-22,no,Serbia,7144.0,7084.5999999999985,26.801556420233467,27.96812423375564
2020-04-22,no,Seychelles,11.0,10.999999999999996,inf,
2020-04-22,no,Sierra Leone,61.0,59.999999999999986,5.703703703703706,
2020-04-22,no,Singapore,10141.0,10106.599999999999,8.550383952358567,8.45991442580968
2020-04-22,no,Slovenia,1353.0,1354.1999999999998,149.3333333333334,146.21739130434713
2020-04-22,no,Romania,9710.0,9680.199999999997,24.020671834625336,27.905444411267084
2020-04-22,no,Equatorial Guinea,84.0,108.79999999999997,32.80000000000001,
2020-04-22,no,Zimbabwe,28.0,27.599999999999994,18.000000000000007,
2020-04-22,no,Egypt,3659.0,3692.999999999999,21.435582822085898,19.42077107544735
2020-04-22,Hunan,China,1019.0,1018.9999999999998,inf,3.8058135748871375e+31
2020-04-22,Inner Mongolia,China,194.0,194.59999999999997,inf,388.00000000000006
2020-04-22,Isle of Man,United Kingdom,307.0,305.7999999999999,87.04761904761908,151.90000000000217
2020-04-22,Jiangsu,China,653.0,652.9999999999999,inf,inf
2020-04-22,Jiangxi,China,937.0,936.9999999999998,inf,3.4995557602249733e+31
2020-04-22,Jilin,China,106.0,106.59999999999997,105.33333333333337,95.93939393939445
2020-04-22,Liaoning,China,146.0,145.99999999999997,inf,inf
2020-04-22,Macau,China,45.0,44.99999999999999,inf,
2020-04-22,Manitoba,Canada,257.0,258.19999999999993,170.22222222222226,142.44444444444466
2020-04-22,Martinique,France,164.0,164.79999999999995,326.66666666666674,125.74358974359141
2020-04-22,Mayotte,France,326.0,317.5999999999999,11.006060606060611,19.466666666666665
2020-04-22,Montserrat,United Kingdom,11.0,10.999999999999996,inf,
2020-04-22,New Brunswick,Canada,118.0,117.99999999999997,inf,1179.333333333401
2020-04-22,New Caledonia,France,18.0,17.999999999999996,inf,
2020-04-22,New South Wales,Australia,2971.0,2972.2,741.916666666667,456.3384615384456
2020-04-22,Newfoundland and Labrador,Canada,256.0,256.4,-513.3333333333335,-1283.0000000000734
2020-04-22,Ningxia,China,75.0,74.99999999999999,inf,
2020-04-22,Northern Territory,Australia,28.0,27.999999999999993,inf,
2020-04-22,Northwest Territories,Canada,5.0,4.999999999999999,inf,
2020-04-22,Nova Scotia,Canada,772.0,781.3999999999999,29.15032679738563,21.138810198300277
2020-04-22,Ontario,Canada,13718.0,13422.799999999997,15.506948640483389,21.212111184645952
2020-04-22,Prince Edward Island,Canada,26.0,25.999999999999996,inf,
2020-04-22,Qinghai,China,18.0,17.999999999999996,inf,
2020-04-22,Quebec,Canada,20965.0,20972.799999999996,24.46739570676388,22.33426101154034
2020-04-22,Queensland,Australia,1024.0,1023.7999999999997,408.9333333333335,567.8518518518664
2020-04-22,Reunion,France,410.0,410.4,409.3333333333335,455.03703703701984
2020-04-22,Saint Barthelemy,France,6.0,5.999999999999999,inf,
2020-04-22,Saint Pierre and Miquelon,France,1.0,0.9999999999999998,inf,
2020-04-22,Saskatchewan,Canada,326.0,326.79999999999995,64.13333333333335,73.21212121212112
2020-04-22,Hubei,China,68128.0,68127.99999999999,inf,inf
2020-04-22,Hong Kong,China,1033.0,1031.3999999999999,257.25000000000006,490.1587301587249
2020-04-22,Henan,China,1276.0,1275.9999999999998,inf,inf
2020-04-22,Heilongjiang,China,921.0,919.3999999999999,114.12500000000003,134.22549019607825
2020-04-22,Alberta,Canada,3401.0,3428.2,12.71670047329277,13.444912872400211
2020-04-22,Anguilla,United Kingdom,3.0,2.9999999999999996,inf,
2020-04-22,Anhui,China,991.0,990.9999999999998,inf,3.7012377357342033e+31
2020-04-22,Aruba,Netherlands,100.0,98.79999999999998,65.33333333333334,
2020-04-22,Australian Capital Territory,Australia,104.0,104.19999999999999,inf,346.2222222222174
2020-04-22,Beijing,China,593.0,592.9999999999999,inf,inf
2020-04-22,Bermuda,United Kingdom,99.0,93.79999999999998,13.897435897435901,
2020-04-22,"Bonaire, Sint Eustatius and Saba",Netherlands,5.0,4.999999999999999,inf,
2020-04-22,British Columbia,Canada,1795.0,1768.5999999999995,23.270270270270274,41.92718446601949
2020-04-22,British Virgin Islands,United Kingdom,5.0,4.999999999999999,inf,
2020-04-22,Cayman Islands,United Kingdom,66.0,66.79999999999998,inf,
2020-04-22,Channel Islands,United Kingdom,498.0,505.19999999999993,98.80000000000004,69.17592592592577
2020-04-22,Chongqing,China,579.0,578.9999999999999,inf,inf
2020-04-22,Curacao,Netherlands,14.0,14.399999999999995,inf,
2020-04-22,Shaanxi,China,279.0,275.4,23.536231884057983,50.91823899371059
2020-04-22,Diamond Princess,Canada,0.0,0.0,,
2020-04-22,Faroe Islands,Denmark,185.0,185.79999999999995,inf,370.66666666666674
2020-04-22,French Guiana,France,97.0,101.79999999999998,inf,
2020-04-22,French Polynesia,France,57.0,56.59999999999999,112.6666666666667,
2020-04-22,Fujian,China,355.0,354.99999999999994,inf,inf
2020-04-22,Gansu,China,139.0,138.99999999999997,inf,inf
2020-04-22,Gibraltar,United Kingdom,132.0,132.39999999999998,inf,660.9999999999905
2020-04-22,Grand Princess,Canada,13.0,12.999999999999998,inf,
2020-04-22,Greenland,Denmark,11.0,10.999999999999996,inf,
2020-04-22,Guadeloupe,France,148.0,148.2,inf,1480.6666666665408
2020-04-22,Guangdong,China,1582.0,1582.9999999999995,3163.3333333333344,1438.1212121213314
2020-04-22,Guangxi,China,254.0,253.99999999999994,inf,3.79460902069218e+31
2020-04-22,Guizhou,China,147.0,146.99999999999997,inf,1469.3333333334174
2020-04-22,Hainan,China,168.0,167.99999999999997,inf,inf
2020-04-22,Hebei,China,328.0,327.9999999999999,inf,inf
2020-04-22,Falkland Islands (Malvinas),United Kingdom,11.0,11.599999999999998,inf,
2020-04-22,Shandong,China,787.0,786.9999999999999,inf,inf
2020-04-22,no,El Salvador,237.0,240.79999999999995,23.85964912280703,17.07268170426064
2020-04-22,Shanxi,China,197.0,196.99999999999997,inf,inf
2020-04-22,no,Bosnia and Herzegovina,1368.0,1370.6,45.41242937853109,47.78647686832717
2020-04-22,no,Botswana,22.0,21.199999999999996,20.66666666666667,
2020-04-22,no,Brazil,45757.0,46731.59999999999,17.2289589150379,15.221561743201123
2020-04-22,no,Brunei,138.0,137.99999999999997,inf,1379.3333333332162
2020-04-22,no,Bulgaria,1024.0,1051.7999999999997,20.54736842105264,17.74358974358975
2020-04-22,no,Burkina Faso,609.0,606.9999999999999,42.61904761904763,57.3589743589745
2020-04-22,no,Burma,123.0,129.2,60.500000000000014,16.49549549549549
2020-04-22,no,Burundi,11.0,8.599999999999998,2.3333333333333335,
2020-04-22,no,Cabo Verde,73.0,75.6,23.111111111111114,
2020-04-22,no,Cambodia,122.0,121.99999999999997,inf,3.645214964759417e+31
2020-04-22,no,Cameroon,1163.0,1250.6,inf,16.087671232876712
2020-04-22,no,Central African Republic,14.0,14.399999999999997,13.333333333333337,
2020-04-22,no,Chad,33.0,34.39999999999999,inf,
2020-04-22,no,Colombia,4356.0,4384.799999999999,21.95602462620933,20.586167241662547
2020-04-22,no,Bolivia,609.0,656.1999999999998,26.23703703703705,12.15157612340711
2020-04-22,no,Comoros,0.0,0.0,,
2020-04-22,no,Congo (Kinshasa),359.0,362.3999999999999,25.70370370370371,25.45985401459856
2020-04-22,no,Costa Rica,681.0,676.9999999999999,70.59649122807018,115.74712643678137
2020-04-22,no,Cote d'Ivoire,952.0,959.1999999999997,17.238095238095244,21.131639722863763
2020-04-22,no,Croatia,1950.0,1945.7999999999997,55.44927536231885,66.81068524970955
2020-04-22,no,Cuba,1189.0,1186.6,22.307189542483666,22.778891115564427
2020-04-22,no,Cyprus,790.0,788.9999999999999,86.88888888888893,110.11267605633768
2020-04-22,no,Czechia,7132.0,7104.999999999998,60.531609195402325,63.14079422382685
2020-04-22,no,Denmark,7912.0,7880.999999999998,38.82787573467675,46.562864614765694
2020-04-22,no,Diamond Princess,712.0,711.9999999999999,inf,inf
2020-04-22,no,Djibouti,974.0,949.9999999999999,14.401041666666673,22.424242424242436
2020-04-22,no,Dominica,16.0,15.999999999999996,inf,
2020-04-22,no,Dominican Republic,5300.0,5319.999999999999,30.373015873015884,22.384423949641306
2020-04-22,no,Ecuador,10850.0,13055.599999999997,28.971375807940912,7.231205121550308
2020-04-22,Shanghai,China,639.0,639.3999999999999,1276.666666666667,335.6491228070216
2020-04-22,no,Congo (Brazzaville),186.0,179.39999999999998,13.102564102564106,16.893333333333338
2020-04-22,no,Bhutan,6.0,6.199999999999999,11.333333333333336,
2020-04-22,no,Chile,12164.0,12218.599999999999,29.775242923531913,27.404806201550393
2020-04-22,no,Belize,18.0,17.999999999999996,inf,
2020-04-22,no,Benin,54.0,53.999999999999986,inf,
2020-04-22,Sint Maarten,Netherlands,71.0,70.19999999999999,34.16666666666667,
2020-04-22,South Australia,Australia,438.0,437.19999999999993,291.11111111111114,727.6666666666391
2020-04-22,St Martin,France,38.0,37.599999999999994,74.66666666666669,
2020-04-22,Tasmania,Australia,205.0,203.99999999999994,80.80000000000003,64.88172043010768
2020-04-22,Tianjin,China,189.0,189.19999999999996,inf,1890.6666666665055
2020-04-22,Tibet,China,1.0,0.9999999999999998,inf,
2020-04-22,Turks and Caicos Islands,United Kingdom,11.0,10.999999999999996,inf,
2020-04-22,Victoria,Australia,1336.0,1336.1999999999998,381.04761904761915,403.9393939393858
2020-04-22,Xinjiang,China,76.0,75.99999999999999,inf,
2020-04-22,Yukon,Canada,11.0,10.999999999999996,inf,
2020-04-22,Yunnan,China,184.0,184.19999999999996,inf,1840.6666666665099
2020-04-22,Zhejiang,China,1268.0,1267.9999999999998,inf,inf
2020-04-22,no,Afghanistan,1176.0,1184.7999999999997,14.640000000000006,15.897289586305304
2020-04-22,no,Albania,634.0,633.5999999999999,24.360000000000007,26.42712842712841
2020-04-22,Western Australia,Australia,546.0,546.1999999999999,1091.3333333333337,1091.3333333333335
2020-04-22,Sichuan,China,561.0,560.9999999999999,inf,inf
2020-04-22,no,Algeria,2910.0,2914.5999999999995,29.302083333333346,29.007895640233464
2020-04-22,no,Belarus,7281.0,7412.5999999999985,13.286135693215341,12.01101153868683
2020-04-22,no,Barbados,75.0,75.59999999999998,inf,
2020-04-22,no,Bangladesh,3772.0,3795.3999999999996,8.173139158576056,7.863235867446397
2020-04-22,no,Bahrain,2027.0,2128.3999999999996,32.81666666666667,18.62966389145854
2020-04-22,no,Bahamas,65.0,66.99999999999999,25.333333333333346,
2020-04-22,no,Azerbaijan,1518.0,1514.7999999999997,36.04878048780489,40.03432700993679
2020-04-22,no,Belgium,41889.0,41983.59999999999,42.961874781392105,35.786872316186184
2020-04-22,no,Armenia,1473.0,1466.3999999999996,20.96019900497513,24.265517241379314
2020-04-22,no,Argentina,3144.0,3231.5999999999995,29.937602627257803,21.343021914648215
2020-04-22,no,Antigua and Barbuda,24.0,23.599999999999998,46.66666666666667,
2020-04-22,no,Angola,25.0,24.599999999999994,48.66666666666668,
2020-04-22,no,Andorra,723.0,722.1999999999998,239.6666666666667,194.19819819819884
2020-04-22,no,Austria,14925.0,14933.199999999997,228.6820512820514,227.6906584992369
2020-04-23,no,Liechtenstein,81.0,80.99999999999999,inf,
2020-04-23,no,Libya,60.0,58.399999999999984,12.592592592592597,
2020-04-23,no,Liberia,101.0,107.99999999999997,inf,22.01418439716318
2020-04-23,no,Lesotho,0.0,0.0,,
2020-04-23,no,Lebanon,688.0,689.3999999999999,124.06060606060613,136.85333333333335
2020-04-23,no,Latvia,778.0,774.9999999999998,50.822222222222244,62.5027322404375
2020-04-23,no,Kuwait,2399.0,2446.5999999999995,14.058516196447236,14.288220551378457
2020-04-23,no,Kyrgyzstan,631.0,632.5999999999999,29.8048780487805,29.435897435897427
2020-04-23,no,Kosovo,630.0,640.7999999999998,38.16666666666667,20.307862679955733
2020-04-23,no,"Korea, South",10708.0,10706.199999999997,855.6000000000004,963.531531531658
2020-04-23,no,Kenya,320.0,319.5999999999999,25.52777777777779,23.979166666666696
2020-04-23,no,Lithuania,1398.0,1390.7999999999997,57.19444444444446,64.62264150943419
2020-04-23,no,Laos,19.0,18.999999999999996,inf,
2020-04-23,no,Luxembourg,3665.0,3668.5999999999995,155.13475177304974,122.09843400447356
2020-04-23,no,Morocco,3568.0,3575.599999999999,18.98421541318478,19.395286963131905
2020-04-23,no,Madagascar,121.0,121.59999999999997,inf,404.2222222222357
2020-04-23,no,Malawi,33.0,27.999999999999993,3.28888888888889,
2020-04-23,no,Malaysia,5603.0,5609.999999999999,91.5537190082645,89.62197092083994
2020-04-23,no,Maldives,108.0,116.59999999999997,7.3866666666666685,5.246846846846852
2020-04-23,no,Mali,309.0,310.99999999999994,11.241830065359482,12.788148148148167
2020-04-23,no,Malta,445.0,445.39999999999986,444.0000000000001,119.40540540540579
2020-04-23,no,Mauritania,7.0,6.999999999999998,inf,
2020-04-23,no,Mauritius,331.0,329.99999999999994,219.55555555555563,549.0000000000052
2020-04-23,no,Mexico,11633.0,11678.399999999998,9.905565978736712,11.047412457390772
2020-04-23,no,Moldova,2926.0,2946.3999999999996,17.773504273504276,20.10808225729315
2020-04-23,no,Monaco,94.0,93.99999999999999,inf,
2020-04-23,no,Mongolia,36.0,35.8,35.00000000000001,
2020-04-23,no,Montenegro,316.0,316.5999999999999,209.77777777777783,165.6842105263178
2020-04-23,no,Kazakhstan,2289.0,2300.3999999999996,14.555555555555557,13.805787781350485
2020-04-23,no,MS Zaandam,9.0,8.999999999999998,inf,
2020-04-23,no,Jordan,437.0,436.9999999999999,96.29629629629633,100.66666666666774
2020-04-23,no,Eritrea,39.0,38.99999999999999,inf,
2020-04-23,no,Jamaica,257.0,261.19999999999993,13.980392156862747,12.314720812182752
2020-04-23,no,Mozambique,46.0,52.19999999999999,12.000000000000004,
2020-04-23,no,Estonia,1592.0,1588.5999999999997,78.38333333333337,88.70809792843725
2020-04-23,no,Eswatini,31.0,36.99999999999999,inf,
2020-04-23,no,Ethiopia,116.0,116.99999999999997,115.33333333333339,57.46666666666689
2020-04-23,no,Fiji,18.0,17.999999999999996,inf,
